Dates,ABE.MC.Adjusted,ANA.MC.Adjusted,ACX.MC.Adjusted,ACS.MC.Adjusted,AENA.MC.Adjusted,AMS.MC.Adjusted,MTS.MC.Adjusted,COL.MC.Adjusted,SAB.MC.Adjusted,SAN.MC.Adjusted,BKIA.MC.Adjusted,BKT.MC.Adjusted,BBVA.MC.Adjusted,CABK.MC.Adjusted,CLNX.MC.Adjusted,DIA.MC.Adjusted,ENG.MC.Adjusted,ELE.MC.Adjusted,FER.MC.Adjusted,SGRE.MC.Adjusted,GAS.MC.Adjusted,GRF.MC.Adjusted,IBE.MC.Adjusted,ITX.MC.Adjusted,IDR.MC.Adjusted,IAG.MC.Adjusted,MAP.MC.Adjusted,TL5.MC.Adjusted,MEL.MC.Adjusted,MRL.MC.Adjusted,REE.MC.Adjusted,REP.MC.Adjusted,TRE.MC.Adjusted,TEF.MC.Adjusted,VIS.MC.Adjusted
2015-09-02,12.449159,53.138531,8.554375,24.416643,91.8423,33.382496,13.555421,5.802029,1.635358,4.532562,4.010924,5.956638,6.735111,3.233997,15.156379,4.622865,19.445705,14.170876,19.125002,11.416125,13.8217,17.103741,5.124238,26.87682,9.99,6.458846,2.110898,9.081306,11.951909,9.687461,10.442501,10.395118,37.943649,9.295307,46.591644
2015-09-03,12.492566,54.271061,9.171072,24.765577,92.163742,33.784248,14.01834,5.859474,1.577617,4.565104,4.049197,5.875972,6.805233,3.231378,15.176063,4.708489,19.545713,14.31984,19.415325,11.562202,14.012696,17.667315,5.147549,27.368952,10.05,6.737275,2.131716,9.193955,12.165596,9.92988,10.452816,10.515491,38.623451,9.419869,47.108833
2015-09-04,12.384048,53.031845,8.924039,24.58007,91.796371,33.055496,13.216358,5.744583,1.506554,4.434918,3.903763,5.691072,6.645557,3.190342,15.185904,4.612162,19.269688,14.189974,19.215729,11.123971,13.548852,17.546549,5.075024,26.537903,9.787,6.746876,2.100073,9.011982,12.00533,9.631516,10.247975,10.137176,38.135963,9.229135,46.999947
2015-09-07,12.410092,52.457367,8.853458,24.610989,90.951424,33.209652,13.232613,5.735008,1.497672,4.422926,3.869318,5.724608,6.621901,3.171134,15.254797,4.728113,19.4097,14.224349,19.252018,11.146105,13.603421,17.567863,5.046531,26.477547,9.582,6.721564,2.09008,8.998985,11.971335,9.80867,10.253869,10.064091,38.073345,9.244705,46.954575
2015-09-08,12.449159,52.949776,8.542023,24.699326,90.822845,33.331108,13.401147,5.706285,1.509215,4.431496,3.876972,5.765395,6.660764,3.217923,15.510683,4.794115,19.889744,14.403873,19.288311,11.239061,13.69697,17.712307,5.057756,26.700397,9.856,6.828047,2.098408,8.985987,11.849922,9.911232,10.293657,10.085587,38.261196,9.396513,47.272148
2015-09-09,12.779051,53.507828,8.756412,25.167517,90.832031,33.653446,13.482322,5.744583,1.526987,4.529993,3.957344,5.898631,6.784111,3.268245,15.766571,5.089343,20.353783,14.564299,19.651215,11.323167,14.020491,17.878063,5.136324,27.043962,9.93,6.953732,2.152533,9.150629,12.238445,9.948527,10.665027,10.210258,38.896271,9.540536,48.161335
2015-09-10,12.753007,53.105701,8.718473,25.202852,90.400375,33.756214,12.974826,5.438205,1.509215,4.380109,3.942034,5.880503,6.652316,3.187907,15.746885,4.998367,20.201769,14.541378,19.80998,11.199223,13.669686,18.069868,5.055166,26.779325,9.669,6.977299,2.09924,8.981653,12.398709,9.799347,10.575132,9.88783,36.154701,9.1941020000000009,47.907284
2015-09-11,12.77037,53.269844,8.392038,24.92017,90.776924,33.597389,12.790037,5.486076,1.499443,4.308161,3.903763,5.786241,6.589797,3.150828,15.614021,4.835144,20.093761,14.476448,19.669357,11.239061,13.404634,17.854385,4.999909,26.472904,9.598,6.954607,2.069263,8.933994,12.408422,9.696782,10.548607,9.599793,35.524097,8.991693,47.771183
2015-09-14,12.796415,53.3437,8.190001,24.677238,91.8423,33.303078,12.394131,5.390334,1.494121,4.288455,3.876972,5.768114,6.560227,3.131406,15.018594,4.725436,20.033758,14.384775,19.605848,11.123971,13.330574,17.830704,4.999045,26.393976,9.636,7.017448,2.050944,8.834343,12.340431,9.547602,10.704816,9.543906,36.002644,8.898273,47.453613
2015-09-15,12.848503,53.49963,8.273816,24.778828,91.649429,33.331108,12.678345,5.399908,1.504774,4.326144,4.00327,5.840623,6.619366,3.169367,15.043197,4.712058,20.093761,14.487907,19.778227,11.101838,13.548852,18.058025,5.07157,26.556473,9.721,7.080292,2.070929,8.808347,12.364714,9.673474,10.635553,9.664279,36.946312,9.011155,47.789326
2015-09-16,12.371025,55.748268,8.347924,24.858332,91.612694,34.246719,12.77787,5.457353,1.522546,4.412651,4.056851,5.909507,6.746938,3.143765,15.102248,4.779844,20.497799,14.839312,19.909781,11.190371,14.363499,18.43453,5.158772,28.125721,9.955,7.192012,2.111731,8.895,12.592971,9.724756,10.877236,9.874932,37.321991,9.112359,48.869057
2015-09-17,12.431796,55.920612,8.284403,25.273523,93.908745,34.601757,12.62559,5.5148,1.618475,4.482882,4.431919,6.085343,6.799319,3.305324,15.2794,4.747735,20.5298,15.007377,20.050406,11.314314,14.476536,18.673695,5.184675,28.543566,9.948,7.236526,2.112563,8.981653,12.617253,9.720093,10.96271,9.758858,37.482998,9.147393,48.723877
2015-09-18,12.27987,54.878357,8.06472,24.398977,92.898483,34.410225,12.034824,5.572246,1.585609,4.326144,4.313275,5.990173,6.510381,3.231166,15.22527,4.8422789999999996,20.505798,14.900427,19.696573,10.853951,14.394683,18.870235,5.111287,27.749655,9.8,7.184156,2.064267,8.825678,12.422993,9.855289,10.893447,9.285962,37.178875,8.80096,48.179482
2015-09-21,12.336299,55.026081,7.957967,24.398977,92.806648,34.924088,11.793193,5.600968,1.559854,4.32786,4.271176,6.002863,6.525589,3.203798,15.353214,4.821765,20.353783,14.923343,19.909781,10.884936,14.137424,19.014685,5.11215,28.11179,9.804,7.192012,2.064267,8.873336,12.461844,9.962512,10.84629,9.212878,37.635063,8.797068,48.397247
2015-09-22,11.997725,52.949776,7.2751,23.550928,91.015717,34.059868,11.078668,5.486076,1.518106,4.17283,4.190804,5.89138,6.338032,3.103155,15.215428,4.707598,19.813736,14.636872,19.45615,10.358174,13.599525,18.131433,5.022357,27.2761,9.38,6.824556,1.999316,8.578714,12.257871,9.836641,10.545657,8.761477,37.165459,8.524591,47.190483
2015-09-23,11.945637,52.68716,7.303331,23.268248,89.390106,34.200005,10.715173,5.543522,1.466576,4.08547,4.175495,5.709199,6.260307,3.024583,15.594338,4.704922,19.709724,14.3313,19.469761,10.37588,13.70087,17.901743,5.022357,27.206455,9.319,7.082037,1.990989,8.580448,12.228732,9.897246,10.569238,8.623906,36.270985,8.458419,46.9818
2015-09-24,11.858822,51.185333,7.12688,22.764721,88.85743,33.779572,10.398549,5.648839,1.421278,3.949291,4.133396,5.683822,6.194409,2.966316,15.161299,4.544375,19.753731,14.224349,19.17944,9.796,13.420225,17.582069,4.9938650000000004,26.370764,9.405,6.85336,1.921042,8.43227,11.869349,9.766713,10.471974,8.649701,35.43465,8.283257,45.983734
2015-09-25,12.023768,52.170139,7.359797,23.157825,90.832031,35.251095,10.22802,5.792454,1.422168,4.040073,4.198458,5.8089,6.339723,2.989269,15.436871,4.602351,20.425791,14.484083,19.569557,10.291776,13.829496,17.878063,5.119057,27.392166,9.263,7.130915,1.962677,8.604711,11.985906,9.957853,10.648816,8.679795,35.327312,8.563517,47.272148
2015-09-28,11.923932,50.889889,6.912491,22.61013,90.786102,35.456638,9.407788,5.78288,1.441711,3.964705,4.255867,5.852406,6.213841,2.962785,15.372898,4.55597,20.265776,14.533739,19.469761,10.043889,13.525464,17.451832,5.115603,27.104315,9.033,6.947623,1.906054,8.458265,11.966478,9.990486,10.550079,8.636804,34.772739,8.368891,46.954575
2015-09-29,11.993383,51.571045,7.120705,22.517376,89.362549,34.858688,9.515391,5.878623,1.457695,3.992972,4.477845,5.87869,6.338877,3.007809,14.861124,4.62554,20.037756,14.262547,19.034275,10.495398,13.350063,17.269499,5.062937,26.867531,8.989,6.708472,1.917711,8.501593,11.718796,9.859951,10.548607,8.795869,35.11264,8.326074,46.773113
2015-09-30,12.266849,51.948555,7.042183,22.698465,90.694267,35.713573,9.454489,5.955217,1.458585,4.063202,4.431919,5.956638,6.403931,3.041357,14.959541,4.819089,20.497799,14.392415,19.360891,10.960189,13.587831,17.473143,5.134598,27.791439,9.272,6.951115,1.944358,8.459132,12.087892,9.92988,10.925869,8.950635,35.363091,8.431172,48.887207
2015-10-01,12.375366,51.530018,6.964545,22.89723,92.255577,35.736931,9.074839,6.003088,1.458585,4.05378,4.355374,6.009208,6.413224,3.064311,15.043197,4.773601,20.497799,14.266366,19.50605,11.199223,13.80611,17.539444,5.119921,28.000364,9.321,6.86907,1.956016,8.395008,11.947054,9.92988,10.909657,9.277364,35.810329,8.294934,48.233921
2015-10-02,12.531631,51.882904,7.142761,23.131323,91.8423,35.914452,9.685919,5.993515,1.478128,4.082901,4.408955,5.963889,6.343946,3.108452,14.934937,4.904715,20.665812,14.388593,19.415325,11.225782,14.078956,17.653107,5.176904,28.037506,9.432,6.739019,1.961845,8.408874,12.146171,10.158314,11.033446,9.492316,36.01606,8.252117,48.560562
2015-10-05,12.852844,56.847969,7.706523,24.487314,94.643494,37.007576,10.475636,6.022237,1.594491,4.266189,4.516118,6.177738,6.51559,3.213509,15.235111,5.178536,20.933834,14.640692,20.122988,11.818944,14.460947,18.105387,5.252883,29.151764,9.732,6.921439,2.064267,8.812679,12.301579,10.535928,11.270709,10.145774,37.505363,8.765926,49.658436
2015-10-06,12.939659,57.012104,7.773576,24.628654,94.597565,36.839401,10.51014,6.137129,1.617594,4.386953,4.741923,6.312037,6.581343,3.2603,15.072721,5.197267,21.017841,14.888967,20.336193,11.960593,14.577882,18.159851,5.304687,29.504612,9.834,6.919693,2.098408,8.817012,12.41328,10.6618,11.286919,10.412314,38.949936,8.863239,50.066742
2015-10-07,12.896251,58.029739,8.190001,25.176348,94.551643,35.89109,11.228853,6.089258,1.662003,4.494019,4.715133,6.354976,6.75811,3.35388,14.861124,5.330164,21.037842,14.87369,20.073086,12.593594,14.737693,17.859118,5.294326,29.07748,10.015,6.589768,2.13005,8.951324,12.180165,10.773685,11.310497,10.635865,36.771896,8.944982,49.740097
2015-10-08,12.948339,57.857399,8.366453,25.074764,96.434418,36.24612,11.411548,6.11798,1.726855,4.466606,4.776368,6.38878,6.741031,3.44128,15.05796,5.408653,21.161854,14.88133,20.168348,12.57146,14.866319,17.724144,5.323681,28.942841,10.015,6.605479,2.162525,9.024981,12.316149,10.652477,11.347342,10.605772,36.673496,8.828207,50.429676
2015-10-09,13.108948,58.989925,8.607308,25.887472,92.944397,35.970497,12.091667,6.098832,1.790807,4.599371,4.699824,6.405224,6.910966,3.480124,14.925095,5.433628,21.125851,14.877507,19.805445,12.761802,15.201531,17.83544,5.335769,28.901054,10.1,6.612462,2.180012,9.310937,11.85478,10.479985,11.471128,10.855118,36.73164,8.995584,50.529476
2015-10-12,13.126309,57.89843,8.324104,25.648958,92.852562,35.746277,11.724184,6.11798,1.767713,4.524854,4.615625,6.338531,6.878516,3.423623,14.934937,5.435411,21.097849,14.808756,19.76462,12.128802,15.030028,18.029612,5.329725,28.970697,9.92,6.704107,2.151701,9.133298,11.849922,10.335467,11.39155,10.631566,35.631432,9.015047,50.039516
2015-10-13,13.161035,58.185661,8.257935,25.410448,93.862816,36.166706,11.496812,6.127555,1.710862,4.402376,4.550562,6.286456,6.737615,3.326511,14.861124,5.247215,21.057844,14.728542,19.950609,12.173068,14.831238,18.043819,5.31073,28.692133,9.647,6.739019,2.09924,8.981653,11.738222,10.358775,11.303129,10.369325,36.038418,8.867132,49.694733
2015-10-14,13.126309,58.169247,8.422034,25.91839,93.633217,36.007877,11.563828000000001,6.175426,1.723295,4.321007,4.550562,6.275493,6.677839,3.34152,14.521583,5.193699,21.20586,14.591035,19.746473,11.801236,14.963764,17.878063,5.312457,28.302139,9.43,6.793135,2.094244,8.895,11.548819,10.274863,11.363551,10.455305,36.449879,8.610227,49.277359
2015-10-15,13.260871,58.596001,8.474971,25.741711,94.827171,36.876778,11.573998,6.070109,1.743728,4.313299,4.604144,6.301074,6.773481,3.287667,14.408401,5.176753,21.361874,14.934803,20.132061,12.053551,15.061212,18.538723,5.340949,28.617847,9.539,6.938895,2.110065,8.890668,11.563387,10.497871,11.363551,10.008204,36.642193,8.695862,49.740097
2015-10-16,13.382411,60.163479,8.681418,26.028811,95.515984,36.390942,11.444058,6.146703,1.748169,4.445202,4.611798,6.334877,6.863998,3.322098,14.713496,5.348895,21.413877,15.076133,20.318047,11.849928,15.076804,18.832352,5.384982,28.803558,9.529,7.068071,2.158362,9.215618,11.636235,10.521346,11.345867,10.162969,36.838982,8.871025,48.397247
2015-10-19,13.134991,59.515152,8.812876,25.874222,95.286377,36.811378,11.111078,6.290318,1.731296,4.410935,4.627106,6.302902,6.8102,3.326511,14.762705,5.273973,21.409876,15.186897,20.381556,12.053551,15.069006,18.96969,5.382392,29.142479,9.6,7.196375,2.165024,9.180958,11.791644,10.662192,11.39155,9.823343,36.561684,8.824315,49.576778
2015-10-20,12.792074,60.196312,8.789054,25.697544,95.056778,36.834732,10.788271,6.376486,1.658452,4.350242,4.588835,6.21885,6.770918,3.272659,14.811914,5.348002,21.425877,15.1678,20.354338,11.987152,15.053415,18.768414,5.413474,29.193548,9.354,7.06109,2.14837,8.985987,11.859635,10.760786,11.481447,9.672876,35.966862,8.649152,49.486046
2015-10-21,12.744328,60.623055,8.656716,26.117149,95.056778,37.110352,10.680669,6.395635,1.686878,4.371006,4.669206,6.31295,6.780311,3.287667,14.802073,5.430952,21.6859,15.148702,20.522179,12.173068,15.228818,18.837086,5.460097,29.48604,9.409,7.0645810000000004,2.184176,8.933994,12.083035,10.751397,11.502078,9.715868,36.740585,8.668614,49.985077
2015-10-22,13.139332,61.197536,8.792583,26.333578,94.367958,36.778671,10.944639,6.347764,1.717964,4.512007,4.623279,6.106477,6.932314,3.275307,14.959541,5.396167,22.049932,15.160164,20.758066,12.195201,15.454893,19.329618,5.516218,30.409946,9.539,7.092512,2.224145,8.808347,11.927627,10.854687,11.643551,10.008204,37.424858,9.124038,50.130249
2015-10-23,13.37807,62.149517,9.1798940000000009,26.497005,94.276123,37.418671,11.084752,6.366912,1.693099,4.559578,4.454882,6.008724,6.928044,3.168485,15.348293,5.494279,21.997929,15.270934,20.993954,12.394396,15.501665,19.587729,5.589606,31.343138,9.725,7.270566,2.232472,9.267611,12.253014,11.070653,11.65976,9.952315,37.742393,9.36148,50.35709
2015-10-26,13.44318,61.689934,9.294587,26.633928,94.230186,37.624218,10.851197,6.414784,1.653121,4.519791,4.58118,6.069934,6.953662,3.161422,15.215428,5.547794,22.085936,15.362605,21.157263,12.518341,15.579623,19.857672,5.571475,31.208494,10.12,7.387524,2.254123,9.050976,12.287009,11.188026,11.727549,9.913623,37.129677,9.357589,48.061527
2015-10-27,13.091583,61.115467,8.697299,26.249659,93.908745,36.867432,10.29294,6.472229,1.602492,4.445393,4.451055,6.004155,6.869122,3.070491,15.254797,5.160697,21.953924,15.251833,20.957663,12.177495,15.345751,19.767691,5.54471,31.115641,9.797,7.39887,2.229142,8.730357,12.466702,11.155162,11.647972,9.526709,36.114449,9.209671,47.117901
2015-10-28,12.987407,61.936142,8.950507,26.594175,92.806648,37.180416,10.658331,6.577547,1.581168,4.501629,4.4855,6.004155,6.996359,3.057248,15.304005,5.03672,22.021929,15.358782,20.998491,12.447516,15.462686,19.942921,5.576656,31.477777,9.885,7.370067,2.255788,8.812679,12.534693,11.136382,11.776181,9.952315,36.753998,9.314772,47.898209
2015-10-29,13.026473,61.287804,8.809345,26.815022,93.174011,37.348595,10.201593,6.510527,1.575837,4.398684,4.477845,6.0206,6.934876,3.047537,15.579576,5.120561,21.937922,15.427537,21.116436,12.642284,15.298978,19.971334,5.586153,31.835264,9.755,7.267074,2.264115,9.661885,12.738667,11.103518,11.746708,9.870633,36.373848,9.334231,48.261135
2015-10-30,13.117628,62.789646,8.684948,27.336216,93.219933,36.213421,10.321362,6.453081,1.562514,4.411665,4.4855,6.026995,6.694918,3.08285,15.530366,5.162482,22.045933,15.469554,20.830647,12.735243,15.365241,19.976074,5.609465,31.668133,9.759,7.113458,2.252457,9.579565,12.782375,10.948585,11.818918,9.866335,36.288876,9.365373,48.215775
2015-11-02,13.100266,63.97961,8.976975,27.738155,92.347427,36.465679,10.707096,6.548824,1.605152,4.451454,4.565871,6.032476,6.711996,3.083733,15.476236,5.228484,22.089935,15.545945,20.603834,12.845907,15.560131,20.103941,5.625869,31.658842,9.906,7.174556,2.279937,9.466914,12.821228,11.084738,11.783549,9.948015,36.01606,9.431545,48.60593
2015-11-03,13.020386,63.331284,9.316645,27.914831,92.071892,36.475025,11.119256,6.520101,1.621145,4.494708,4.627106,6.06354,6.750424,3.112866,15.520526,5.253458,22.025932,15.488651,20.606606,12.960999,15.657578000000001,20.172611,5.625006,31.525501,10.045,7.167572,2.279937,9.488578,12.481272,11.004923,11.774708,10.678856,37.545612,9.482149,48.869057
2015-11-04,12.918317,63.076866,8.972565,27.592398,90.832031,35.853722,10.59341,6.491379,1.607822,4.563044,4.51229,6.041612,6.771772,3.081084,15.55005,5.228484,21.929922,15.446633,20.41268,12.885746,15.700455,20.343105,5.637957,31.432257,10.405,7.157972,2.165024,9.302272,12.2433,10.685667,11.71134,10.79493,37.559029,9.618387,48.642223
2015-11-05,12.802935,62.945557,8.884337,27.389217,92.025978,35.970497,10.095985,6.481804,1.550082,4.504223,4.431919,6.029736,6.631725,3.016638,15.786255,5.233836,22.249949,15.530668,20.569666,13.262004,15.700455,20.648569,5.628459,32.029015,10.49,7.113458,2.075925,9.384594,12.393854,10.695058,11.863128,10.56708,35.850586,9.618387,49.32272
2015-11-06,12.794059,63.109707,9.171072,27.689569,93.082169,35.797657,10.140662,6.481804,1.608703,4.588989,4.504636,6.162208,6.780311,3.141117,15.599259,5.348895,21.897919,15.423718,20.66201,13.602851,15.525053,20.838007,5.599103,30.709627,10.41,7.365703,2.081753,9.371595,12.670675,10.798346,11.869024,10.57138,34.875599,9.486041,49.440678
2015-11-09,12.49229,61.96896,9.188717,27.486389,91.429008,34.970806,10.230015,6.414784,1.586499,4.492112,4.489327,6.153985,6.724806,3.104038,15.422106,5.224916,21.53389,15.236554,20.191053,13.363815,15.450992,20.603579,5.568884,30.709627,10.055,7.308969,2.070096,9.211286,12.476414,10.558905,11.779128,10.468203,34.64304,9.295307,48.787392
2015-11-10,12.647614,62.108479,8.990209,27.393633,91.8423,34.522343,9.86661,6.472229,1.545641,4.476537,4.405128,6.121096,6.668446,3.046654,15.673073,5.219565,21.717903,15.274753,20.417299,13.540878,15.439299,20.68646,5.605148,30.928747,9.992,7.475677,2.07759,9.263277,12.490983,10.427446,11.801236,10.502595,34.580425,9.419869,49.186623
2015-11-11,12.647614,62.945557,9.113726,27.384802,92.209663,35.078247,10.000549,6.414784,1.550082,4.515464,4.428092,6.166776,6.679546,3.08903,15.673073,5.210646,21.637896,15.347325,20.514259,13.315124,15.166452,20.909044,5.575792,31.1572,9.94,7.588271,2.088415,9.280609,12.529835,10.666889,11.801236,10.412314,34.267361,9.486041,50.13932
2015-11-12,12.452353,62.354687,8.774055,26.541172,92.163742,35.171677,9.379367,6.299892,1.519876,4.349379,4.282657,6.057143,6.434465,2.995449,15.451632,5.169617,21.537888,15.389341,20.227993,13.297418,14.889709,20.55859,5.563704,30.718952,9.736,7.351737,2.038453,9.120299,12.500697,10.446227,11.74376,9.65568,33.386303,9.299199,49.585846
2015-11-13,12.532231,62.19875,8.633777,25.750549,92.71479,34.802631,9.206803,6.309466,1.520766,4.323426,4.355374,6.051662,6.461791,3.022818,15.510683,5.095586,21.673901,15.431356,20.043304,13.191179,14.920889,20.823799,5.514491,30.341316,9.886,7.325553,2.038453,9.042312,12.330718,10.52604,11.786497,9.586896,33.185043,9.31088,49.812683
2015-11-16,12.563296,63.355896,8.67436,26.095066,93.495461,34.90073,9.13575,6.165852,1.516326,4.283638,4.366856,5.981316,6.453252,3.007809,15.648467,5.172292,21.813913,15.461914,20.445002,13.593997,14.991047,20.546747,5.567158,30.495171,9.8,7.13528,2.038453,9.063974,12.053897,10.634025,11.905866,9.750259,32.42474,9.342017,50.175617
2015-11-17,12.873938,63.355896,8.85787,26.722269,95.975197,35.43795,9.373274,6.280744,1.542081,4.422043,4.431919,6.067193,6.577927,3.070491,15.599259,5.325704,22.213947,15.725469,20.62969,13.890577,15.267797,21.022707,5.656951,31.091925,10.07,7.377923,2.069263,9.306605,12.078179,10.920414,12.050285,10.240352,33.766453,9.649527,50.720016
2015-11-18,12.922755,63.610313,9.153427,27.177208,95.515984,35.311813,9.781344,6.395635,1.545641,4.415984,4.428092,6.059885,6.559995,3.055482,15.687834,5.333732,22.157942,15.568862,20.675861,13.877297,15.287286,20.752762,5.615508,30.448544,10.23,7.14837,2.085917,9.228616,11.898488,10.760786,11.919128,10.416613,33.448914,9.433312,50.484116
2015-11-19,12.967132,64.135544,9.232829,27.384802,95.929276,35.778973,10.047319,6.252021,1.584719,4.503353,4.4855,6.141194,6.668446,3.134937,15.687834,5.382788,22.269949,15.328228,20.685095,13.766634,15.489971,20.660408,5.65177,30.509157,9.949,7.262711,2.118392,9.323936,11.786788,11.014314,11.96039,10.536986,33.48917,9.449328,50.375229
2015-11-20,12.425724,63.80727,8.999032,26.92103,96.755852,35.92379,9.787429,6.223298,1.531428,4.466159,4.454882,6.066279,6.605253,3.064311,15.579576,5.43006,22.349957,15.39316,20.440382,13.731221,15.470482,20.201027,5.656951,30.886789,9.591,7.183284,2.113396,9.237282,11.718796,10.957974,12.01197,10.296239,33.225296,9.433312,50.09396
2015-11-23,12.496729,63.889332,8.809345,27.261127,97.857971,35.624817,9.369214,6.146703,1.546531,4.476537,4.539081,6.157639,6.639411,3.085498,15.682915,5.388139,22.273951,15.034115,20.569666,13.979109,15.486075,20.629627,5.637957,30.87747,9.458,7.065454,2.131716,9.202621,11.718796,10.849991,11.979549,10.326333,33.27002,9.225107,50.039516
2015-11-24,12.501167,63.241013,8.82258,27.04912,94.8731,34.793289,9.330641,6.185001,1.556294,4.491242,4.550562,6.194184,6.629163,3.111984,15.55005,5.298947,22.00993,14.75528,20.491175,13.523172,15.373035,20.51123,5.594787,30.117533,9.573,6.810591,2.118392,9.098636,11.36427,10.629328,11.764391,10.584277,33.395245,9.19708,49.603996
2015-11-25,12.691991,63.634933,8.548198,27.04912,94.597565,34.91008,9.064696,6.175426,1.526987,4.401279,4.481672,6.167688,6.630018,3.04224,15.825621,5.27754,22.557978,14.885149,20.514259,13.864017,15.696557,20.882999,5.662131,30.933409,9.637,6.86907,2.140043,9.237282,11.301136,10.788957,11.89997,10.52409,33.095592,9.265146,50.293575
2015-11-26,12.798497,64.324295,8.720239,27.353886,95.929276,34.984818,9.578326,6.213723,1.534979,4.474804,4.508463,6.190529,6.720535,3.081967,16.347237,5.385464,22.621981,14.839312,20.592751,13.996816,15.965505,21.155312,5.713935,31.031315,9.621,7.052362,2.15753,9.276277,11.621666,11.084738,11.955973,10.717547,33.37289,9.345226,50.856117
2015-11-27,12.882814,64.406357,8.862281,27.30088,95.653748,35.003506,9.28801,6.252021,1.522546,4.426371,4.4434,6.173171,6.676984,3.044888,16.416126,5.241863,22.745993,14.854592,20.694332,14.510296,15.942121,21.216879,5.755377,31.203817,9.66,7.00872,2.160028,9.349932,11.607097,11.150467,11.970709,10.601474,33.435493,9.317198,51.273491
2015-11-30,13.007071,64.660774,8.981387,27.269964,98.592697,35.470657,9.399671,6.338189,1.551853,4.470486,4.539081,6.259048,6.708581,3.06078,16.922983,5.336407,22.569979,14.957722,20.703564,14.669654,15.961611,21.27371,5.725159,31.758615,9.726,7.041015,2.162525,9.419254,11.694513,11.070653,11.966284,10.61437,33.909565,9.34923,52.480247
2015-12-01,12.723055,64.997246,8.946096,27.172791,97.169151,35.578098,9.34891,6.414784,1.581168,4.47308,4.619452,6.391519,6.709434,3.116398,16.903297,5.310542,22.561979,14.934803,20.648159,14.412913,15.891449,21.252401,5.704437,31.670036,9.526,7.157099,2.17002,9.501576,11.888775,11.098822,11.966284,10.554183,33.274494,9.277158,52.262486
2015-12-02,12.700867,64.882347,8.714945,27.155123,96.158882,36.3489,8.555116,6.414784,1.551853,4.409062,4.623279,6.323914,6.539499,3.116398,16.568676,5.337299,22.545977,15.099049,20.588135,14.479311,15.883651,21.536556,5.708755,32.248138,9.633,7.229543,2.159195,9.484244,11.966478,11.136382,11.947126,10.33923,32.836201,9.249131,52.83411
2015-12-03,12.319219,64.882347,8.54908,25.940474,95.561913,35.849049,8.264808,6.462656,1.567845,4.274983,4.592662,6.296506,6.338823,3.157008,16.711721,5.100938,22.177944,14.701806,20.024834,14.26241,15.548439,20.980083,5.614645,31.129215,9.556,6.969444,2.112563,9.306605,11.869349,11.089434,11.755548,10.038298,32.286098,9.016901,51.854187
2015-12-04,12.297029,65.399384,8.576429,25.008505,96.112968,35.522041,8.051638,6.567973,1.581168,4.289689,4.638588,6.34584,6.300396,3.204681,16.74132,5.166049,22.197947,14.484083,19.937109,14.466032,15.443199,20.84985,5.695804,31.003342,9.617,7.077673,2.113396,9.375928,11.995618,10.962669,11.765865,9.905026,32.397903,8.868755,51.609211
2015-12-07,12.434602,64.972618,8.444974,25.035007,96.526253,35.769634,7.759296,6.558398,1.53764,4.212706,4.531426,6.285542,6.241474,3.155242,16.889299,5.200834,22.265951,14.560477,20.061773,14.514725,15.579623,20.899574,5.705301,31.586111,9.398,7.206695,2.107567,9.154961,12.04904,11.197417,11.835129,9.354746,31.355841,8.896783,52.443954
2015-12-08,12.21715,64.718224,8.18559,24.496145,96.434418,35.718246,7.347175,6.481804,1.510995,4.094194,4.389819,6.1348,6.102281,3.063428,16.721588,5.077748,21.901918,14.419151,19.881702,14.244703,15.053415,20.601212,5.641409,30.690981,9.265,7.128045,2.067597,8.998985,11.767362,11.211502,11.671551,9.169888,31.065138,8.72061,52.081024
2015-12-09,12.212712,64.562279,8.21294,25.171934,96.893616,35.433281,7.64561,6.366912,1.509215,4.095057,4.336238,6.121096,6.120214,3.080202,16.899158,4.98588,21.957924,14.602495,19.784739,14.395207,15.388629,20.229445,5.679399,30.345976,9.252,7.008743,2.056772,8.869003,11.548819,11.089434,11.624393,9.389138,30.778902,8.708598,52.081024
2015-12-10,12.226026,62.502403,8.169709,24.937838,97.536514,35.423943,7.785683,6.309466,1.495002,4.068241,4.320929,6.06902,6.11936,3.041357,16.780779,4.991231,21.80591,14.697986,19.618523,14.165025,15.41981,20.183701,5.682853,29.935709,9.242,7.026418,2.038453,8.726026,11.543962,10.948585,11.587549,9.449326,30.944384,8.588479,51.50032
2015-12-11,12.013014,61.96896,7.975613,23.868948,96.158882,35.148319,7.326871,6.204149,1.476348,3.985198,4.232903,5.989538,5.972481,3.04842,15.981695,4.891335,21.877918,14.487907,19.179888,13.704662,15.096291,19.976665,5.606874,29.870438,9.22,6.921255,2.01264,8.760686,11.393409,10.882854,11.429866,9.165588,30.322723,8.460353,50.611141
2015-12-14,11.915382,61.476566,7.750636,22.954647,96.526253,34.713871,6.83557,6.185001,1.446152,3.845069,4.171668,5.909141,5.808524,3.007809,16.011288,4.767357,21.78591,14.296924,19.0229,13.439069,14.862423,19.74074,5.546436,29.296993,9.24,6.861163,1.96351,8.743357,11.607097,10.92511,11.397446,8.808766,30.134884,8.200095,50.084888
